sample time,delay time
5.370000000000000284e+01,1.719827173677738428e+09
5.375000000000000000e+01,1.719827173709964275e+09
5.380000000000000426e+01,1.719827173739972591e+09
5.385000000000000142e+01,1.719827173771798134e+09
5.390000000000000568e+01,1.719827173801853180e+09
5.395000000000000284e+01,1.719827173833852530e+09
5.400000000000000000e+01,1.719827173881106138e+09
5.405000000000000426e+01,1.719827173913774490e+09
5.410000000000000142e+01,1.719827173945780277e+09
5.415000000000000568e+01,1.719827173976790190e+09
5.420000000000000284e+01,1.719827174008797169e+09
5.425000000000000000e+01,1.719827174041804552e+09
5.430000000000000426e+01,1.719827174071948528e+09
5.435000000000000142e+01,1.719827174100953579e+09
5.440000000000000568e+01,1.719827174133066893e+09
5.445000000000000284e+01,1.719827174180734396e+09
5.450000000000000000e+01,1.719827174213631630e+09
5.455000000000000426e+01,1.719827174243993759e+09
5.460000000000000142e+01,1.719827174274808168e+09
5.465000000000000568e+01,1.719827174306817055e+09
5.470000000000000284e+01,1.719827174338826895e+09
5.475000000000000000e+01,1.719827174371831179e+09
5.480000000000000426e+01,1.719827174400837183e+09
5.485000000000000142e+01,1.719827174448837519e+09
5.490000000000000568e+01,1.719827174480838060e+09
5.495000000000000284e+01,1.719827174512300968e+09
5.500000000000000000e+01,1.719827174543450117e+09
5.505000000000000426e+01,1.719827174574465752e+09
5.510000000000000142e+01,1.719827174605691433e+09
5.515000000000000568e+01,1.719827174637718678e+09
5.520000000000000284e+01,1.719827174668756485e+09
5.525000000000000000e+01,1.719827174715309381e+09
5.530000000000000426e+01,1.719827174745322466e+09
5.535000000000000142e+01,1.719827174775738001e+09
5.540000000000000568e+01,1.719827174806969881e+09
5.545000000000000284e+01,1.719827174837985754e+09
5.550000000000000000e+01,1.719827174869985819e+09
5.555000000000000426e+01,1.719827174902001619e+09
5.560000000000000142e+01,1.719827174948571682e+09
5.565000000000000568e+01,1.719827174980557919e+09
5.570000000000000284e+01,1.719827175012558937e+09
5.575000000000000000e+01,1.719827175044588566e+09
5.580000000000000426e+01,1.719827175076618910e+09
5.585000000000000142e+01,1.719827175107621193e+09
5.590000000000000568e+01,1.719827175140639067e+09
5.595000000000000284e+01,1.719827175171300650e+09
5.600000000000000000e+01,1.719827175203301191e+09
5.605000000000000426e+01,1.719827175248301744e+09
5.610000000000000142e+01,1.719827175280323982e+09
5.615000000000000568e+01,1.719827175312337399e+09
5.620000000000000284e+01,1.719827175341941357e+09
5.625000000000000000e+01,1.719827175373955011e+09
5.630000000000000426e+01,1.719827175405849934e+09
5.635000000000000142e+01,1.719827175437745333e+09
5.640000000000000568e+01,1.719827175469905138e+09
5.645000000000000284e+01,1.719827175500955582e+09
5.650000000000000000e+01,1.719827175548986197e+09
5.655000000000000426e+01,1.719827175578075886e+09
5.660000000000000142e+01,1.719827175610097170e+09
5.665000000000000568e+01,1.719827175643146038e+09
5.670000000000000284e+01,1.719827175673149347e+09
5.675000000000000000e+01,1.719827175706176043e+09
5.680000000000000426e+01,1.719827175738185167e+09
5.685000000000000142e+01,1.719827175769810200e+09
5.690000000000000568e+01,1.719827175801355124e+09
5.695000000000000284e+01,1.719827175848103762e+09
5.700000000000000000e+01,1.719827175881106615e+09
5.705000000000000426e+01,1.719827175910603523e+09
5.710000000000000142e+01,1.719827175941817999e+09
5.715000000000000568e+01,1.719827175973846197e+09
5.720000000000000284e+01,1.719827176003858089e+09
5.725000000000000000e+01,1.719827176035867453e+09
5.730000000000000426e+01,1.719827176067865610e+09
5.735000000000000142e+01,1.719827176113775969e+09
5.740000000000000568e+01,1.719827176144774914e+09
5.745000000000000284e+01,1.719827176176775694e+09
5.750000000000000000e+01,1.719827176208334446e+09
5.755000000000000426e+01,1.719827176241355419e+09
5.760000000000000142e+01,1.719827176273392916e+09
5.765000000000000568e+01,1.719827176306439400e+09
5.770000000000000284e+01,1.719827176336180925e+09
5.775000000000000000e+01,1.719827176366977215e+09
5.780000000000000426e+01,1.719827176414731741e+09
5.785000000000000142e+01,1.719827176446756124e+09
5.790000000000000568e+01,1.719827176478796482e+09
5.795000000000000284e+01,1.719827176508794546e+09
5.800000000000000000e+01,1.719827176539820910e+09
5.805000000000000426e+01,1.719827176571837187e+09
5.810000000000000142e+01,1.719827176603314400e+09
5.815000000000000568e+01,1.719827176634922028e+09
5.820000000000000284e+01,1.719827176682438612e+09
5.825000000000000000e+01,1.719827176714491367e+09
5.830000000000000426e+01,1.719827176745495319e+09
5.835000000000000142e+01,1.719827176776137829e+09
5.840000000000000568e+01,1.719827176808177471e+09
5.845000000000000284e+01,1.719827176840216160e+09
5.850000000000000000e+01,1.719827176871522903e+09
5.855000000000000426e+01,1.719827176902560949e+09
5.860000000000000142e+01,1.719827176948628902e+09
5.865000000000000568e+01,1.719827176979667664e+09
5.870000000000000284e+01,1.719827177011668682e+09
5.875000000000000000e+01,1.719827177041844130e+09
5.880000000000000426e+01,1.719827177072854280e+09
5.885000000000000142e+01,1.719827177104871511e+09
5.890000000000000568e+01,1.719827177134890556e+09
5.895000000000000284e+01,1.719827177182963610e+09
5.900000000000000000e+01,1.719827177213981390e+09
5.905000000000000426e+01,1.719827177244761705e+09
5.910000000000000142e+01,1.719827177275779724e+09
5.915000000000000568e+01,1.719827177306382895e+09
5.920000000000000284e+01,1.719827177336388826e+09
5.925000000000000000e+01,1.719827177367993593e+09
5.930000000000000426e+01,1.719827177401033640e+09
5.935000000000000142e+01,1.719827177447317600e+09
5.940000000000000568e+01,1.719827177479318619e+09
5.945000000000000284e+01,1.719827177509475470e+09
5.950000000000000000e+01,1.719827177540496826e+09
5.955000000000000426e+01,1.719827177570524931e+09
5.960000000000000142e+01,1.719827177602546692e+09
5.965000000000000568e+01,1.719827177635412216e+09
5.970000000000000284e+01,1.719827177682301283e+09
5.975000000000000000e+01,1.719827177713411093e+09
5.980000000000000426e+01,1.719827177743422747e+09
5.985000000000000142e+01,1.719827177774423122e+09
5.990000000000000568e+01,1.719827177806434870e+09
5.995000000000000284e+01,1.719827177838581085e+09
6.000000000000000000e+01,1.719827177868000746e+09
6.005000000000000426e+01,1.719827177915831327e+09
6.010000000000000142e+01,1.719827177946994781e+09
6.015000000000000568e+01,1.719827177978043318e+09
6.020000000000000284e+01,1.719827178009607792e+09
6.025000000000000000e+01,1.719827178040044069e+09
6.030000000000000426e+01,1.719827178072112322e+09
6.035000000000000142e+01,1.719827178104118109e+09
6.040000000000000568e+01,1.719827178135381937e+09
6.045000000000000284e+01,1.719827178167151690e+09
6.050000000000000000e+01,1.719827178214001894e+09
6.055000000000000426e+01,1.719827178248024225e+09
6.060000000000000142e+01,1.719827178277186394e+09
6.065000000000000568e+01,1.719827178309245586e+09
6.070000000000000284e+01,1.719827178341292381e+09
6.075000000000000000e+01,1.719827178372612000e+09
6.080000000000000426e+01,1.719827178402547598e+09
6.085000000000000142e+01,1.719827178434720516e+09
6.090000000000000568e+01,1.719827178482567072e+09
6.095000000000000284e+01,1.719827178513616323e+09
6.100000000000000000e+01,1.719827178545360804e+09
6.105000000000000426e+01,1.719827178577361107e+09
6.110000000000000142e+01,1.719827178608905315e+09
6.115000000000000568e+01,1.719827178641375780e+09
6.120000000000000284e+01,1.719827178673393965e+09
6.125000000000000000e+01,1.719827178703733444e+09
6.130000000000000426e+01,1.719827178735782623e+09
6.135000000000000142e+01,1.719827178782805920e+09
6.140000000000000568e+01,1.719827178813822269e+09
6.145000000000000284e+01,1.719827178845246792e+09
6.150000000000000000e+01,1.719827178875394106e+09
6.155000000000000426e+01,1.719827178906058073e+09
6.160000000000000142e+01,1.719827178937077045e+09
6.165000000000000568e+01,1.719827178967952490e+09
6.170000000000000284e+01,1.719827179016728401e+09
6.175000000000000000e+01,1.719827179047823906e+09
6.180000000000000426e+01,1.719827179079822063e+09
6.185000000000000142e+01,1.719827179111142159e+09
6.190000000000000568e+01,1.719827179142165422e+09
6.195000000000000284e+01,1.719827179172987938e+09
6.200000000000000000e+01,1.719827179205030441e+09
6.205000000000000426e+01,1.719827179237034798e+09
6.210000000000000142e+01,1.719827179268043756e+09
6.215000000000000568e+01,1.719827179314044237e+09
6.220000000000000284e+01,1.719827179346045017e+09
6.225000000000000000e+01,1.719827179378935337e+09
6.230000000000000426e+01,1.719827179410866976e+09
6.235000000000000142e+01,1.719827179442892790e+09
6.240000000000000568e+01,1.719827179474676847e+09
6.245000000000000284e+01,1.719827179506361246e+09
6.250000000000000000e+01,1.719827179538385391e+09
6.255000000000000426e+01,1.719827179569389820e+09
6.260000000000000142e+01,1.719827179616164684e+09
6.265000000000000568e+01,1.719827179647197247e+09
6.270000000000000284e+01,1.719827179677543163e+09
6.275000000000000000e+01,1.719827179709543228e+09
6.280000000000000426e+01,1.719827179740551710e+09
6.285000000000000142e+01,1.719827179771556854e+09
6.290000000000000568e+01,1.719827179803098440e+09
6.295000000000000284e+01,1.719827179849885941e+09
6.300000000000000000e+01,1.719827179881161690e+09
6.305000000000000426e+01,1.719827179913198948e+09
6.310000000000000142e+01,1.719827179945218086e+09
6.315000000000000568e+01,1.719827179976216555e+09
6.320000000000000284e+01,1.719827180008231401e+09
6.325000000000000000e+01,1.719827180039253950e+09
6.330000000000000426e+01,1.719827180070227861e+09
6.335000000000000142e+01,1.719827180101227760e+09
6.340000000000000568e+01,1.719827180147235632e+09
6.345000000000000284e+01,1.719827180179236889e+09
6.350000000000000000e+01,1.719827180211237192e+09
6.355000000000000426e+01,1.719827180241235971e+09
6.360000000000000142e+01,1.719827180273825884e+09
6.365000000000000568e+01,1.719827180304834127e+09
6.370000000000000284e+01,1.719827180334883928e+09
6.375000000000000000e+01,1.719827180382159710e+09
6.380000000000000426e+01,1.719827180415173054e+09
6.385000000000000142e+01,1.719827180446203709e+09
6.390000000000000568e+01,1.719827180477215528e+09
6.395000000000000284e+01,1.719827180508649111e+09
6.400000000000000000e+01,1.719827180541665792e+09
6.404999999999999716e+01,1.719827180573717833e+09
6.410000000000000853e+01,1.719827180603379488e+09
6.415000000000000568e+01,1.719827180634616852e+09
6.420000000000000284e+01,1.719827180667650700e+09
6.425000000000000000e+01,1.719827180714676380e+09
6.429999999999999716e+01,1.719827180744837523e+09
6.435000000000000853e+01,1.719827180775860786e+09
6.440000000000000568e+01,1.719827180806860209e+09
6.445000000000000284e+01,1.719827180838150501e+09
6.450000000000000000e+01,1.719827180870165586e+09
6.454999999999999716e+01,1.719827180902249575e+09
6.460000000000000853e+01,1.719827180949839115e+09
6.465000000000000568e+01,1.719827180980245590e+09
6.470000000000000284e+01,1.719827181011295795e+09
6.475000000000000000e+01,1.719827181043311119e+09
6.479999999999999716e+01,1.719827181074368715e+09
6.485000000000000853e+01,1.719827181104262352e+09
6.490000000000000568e+01,1.719827181135552406e+09
6.495000000000000284e+01,1.719827181182645798e+09
6.500000000000000000e+01,1.719827181213312864e+09
6.504999999999999716e+01,1.719827181244325161e+09
6.510000000000000853e+01,1.719827181276355982e+09
6.515000000000000568e+01,1.719827181307494879e+09
6.520000000000000284e+01,1.719827181338571548e+09
6.525000000000000000e+01,1.719827181369591236e+09
6.529999999999999716e+01,1.719827181401656866e+09
6.535000000000000853e+01,1.719827181448964596e+09
6.540000000000000568e+01,1.719827181480982304e+09
6.545000000000000284e+01,1.719827181510986567e+09
6.550000000000000000e+01,1.719827181542176723e+09
6.554999999999999716e+01,1.719827181573202133e+09
6.560000000000000853e+01,1.719827181604496241e+09
6.565000000000000568e+01,1.719827181635519266e+09
6.570000000000000284e+01,1.719827181683596134e+09
6.575000000000000000e+01,1.719827181714600086e+09
6.579999999999999716e+01,1.719827181746106148e+09
6.585000000000000853e+01,1.719827181777524948e+09
6.590000000000000568e+01,1.719827181809541464e+09
6.595000000000000284e+01,1.719827181838699341e+09
6.600000000000000000e+01,1.719827181870136738e+09
6.604999999999999716e+01,1.719827181914135456e+09
6.610000000000000853e+01,1.719827181946339130e+09
6.615000000000000568e+01,1.719827181978391886e+09
6.620000000000000284e+01,1.719827182009845495e+09
6.625000000000000000e+01,1.719827182041732311e+09
6.629999999999999716e+01,1.719827182072772503e+09
6.635000000000000853e+01,1.719827182103915453e+09
6.640000000000000568e+01,1.719827182149134874e+09
6.645000000000000284e+01,1.719827182179704905e+09
6.650000000000000000e+01,1.719827182211238146e+09
6.654999999999999716e+01,1.719827182242240667e+09
6.660000000000000853e+01,1.719827182274069309e+09
6.665000000000000568e+01,1.719827182306966782e+09
6.670000000000000284e+01,1.719827182338646412e+09
6.675000000000000000e+01,1.719827182369627476e+09
6.679999999999999716e+01,1.719827182401829958e+09
6.685000000000000853e+01,1.719827182448211193e+09
6.690000000000000568e+01,1.719827182479233027e+09
6.695000000000000284e+01,1.719827182511327982e+09
6.700000000000000000e+01,1.719827182541519403e+09
6.704999999999999716e+01,1.719827182573081017e+09
6.710000000000000853e+01,1.719827182605098724e+09
6.715000000000000568e+01,1.719827182636095762e+09
6.720000000000000284e+01,1.719827182682096481e+09
6.725000000000000000e+01,1.719827182713492155e+09
6.729999999999999716e+01,1.719827182743507624e+09
6.735000000000000853e+01,1.719827182773997307e+09
6.740000000000000568e+01,1.719827182805510759e+09
6.745000000000000284e+01,1.719827182838525534e+09
6.750000000000000000e+01,1.719827182869535923e+09
6.754999999999999716e+01,1.719827182902551889e+09
6.760000000000000853e+01,1.719827182934558868e+09
6.765000000000000568e+01,1.719827182980198622e+09
6.770000000000000284e+01,1.719827183011981726e+09
6.775000000000000000e+01,1.719827183042857409e+09
6.779999999999999716e+01,1.719827183071865082e+09
6.785000000000000853e+01,1.719827183103931189e+09
6.790000000000000568e+01,1.719827183134975433e+09
6.795000000000000284e+01,1.719827183182989359e+09
6.800000000000000000e+01,1.719827183215001822e+09
6.804999999999999716e+01,1.719827183246185303e+09
6.810000000000000853e+01,1.719827183277203083e+09
6.815000000000000568e+01,1.719827183308218956e+09
6.820000000000000284e+01,1.719827183339601040e+09
6.825000000000000000e+01,1.719827183370599508e+09
6.829999999999999716e+01,1.719827183402599335e+09
6.835000000000000853e+01,1.719827183434600115e+09
6.840000000000000568e+01,1.719827183481606722e+09
6.845000000000000284e+01,1.719827183512799501e+09
6.850000000000000000e+01,1.719827183543821573e+09
6.854999999999999716e+01,1.719827183574835539e+09
6.860000000000000853e+01,1.719827183606987953e+09
6.865000000000000568e+01,1.719827183637004852e+09
6.870000000000000284e+01,1.719827183670045376e+09
6.875000000000000000e+01,1.719827183702077389e+09
6.879999999999999716e+01,1.719827183748099327e+09
6.885000000000000853e+01,1.719827183780185938e+09
6.890000000000000568e+01,1.719827183812204838e+09
6.895000000000000284e+01,1.719827183842250824e+09
6.900000000000000000e+01,1.719827183874258757e+09
6.904999999999999716e+01,1.719827183903386593e+09
6.910000000000000853e+01,1.719827183935769081e+09
6.915000000000000568e+01,1.719827183982792139e+09
6.920000000000000284e+01,1.719827184013834715e+09
6.925000000000000000e+01,1.719827184043875217e+09
6.929999999999999716e+01,1.719827184074226141e+09
6.935000000000000853e+01,1.719827184107239008e+09
6.940000000000000568e+01,1.719827184139263153e+09
6.945000000000000284e+01,1.719827184170884132e+09
6.950000000000000000e+01,1.719827184201888084e+09
6.954999999999999716e+01,1.719827184234890461e+09
6.960000000000000853e+01,1.719827184282429695e+09
6.965000000000000568e+01,1.719827184311427832e+09
6.970000000000000284e+01,1.719827184342196941e+09
6.975000000000000000e+01,1.719827184373425484e+09
6.979999999999999716e+01,1.719827184403424025e+09
6.985000000000000853e+01,1.719827184434475660e+09
6.990000000000000568e+01,1.719827184482396126e+09
6.995000000000000284e+01,1.719827184514426947e+09
7.000000000000000000e+01,1.719827184546449184e+09
7.004999999999999716e+01,1.719827184578460693e+09
7.010000000000000853e+01,1.719827184609528065e+09
7.015000000000000568e+01,1.719827184642555714e+09
7.020000000000000284e+01,1.719827184674556017e+09
7.025000000000000000e+01,1.719827184703645468e+09
7.029999999999999716e+01,1.719827184736652613e+09
7.035000000000000853e+01,1.719827184767578840e+09
7.040000000000000568e+01,1.719827184814607620e+09
7.045000000000000284e+01,1.719827184846630335e+09
7.050000000000000000e+01,1.719827184878636599e+09
7.054999999999999716e+01,1.719827184907529831e+09
7.060000000000000853e+01,1.719827184939534664e+09
7.065000000000000568e+01,1.719827184970421553e+09
7.070000000000000284e+01,1.719827185016121149e+09
7.075000000000000000e+01,1.719827185049151421e+09
7.079999999999999716e+01,1.719827185079184532e+09
7.085000000000000853e+01,1.719827185110419273e+09
7.090000000000000568e+01,1.719827185141345739e+09
7.095000000000000284e+01,1.719827185173122883e+09
7.100000000000000000e+01,1.719827185204137802e+09
7.104999999999999716e+01,1.719827185237448215e+09
7.110000000000000853e+01,1.719827185268464565e+09
7.115000000000000568e+01,1.719827185314483166e+09
7.120000000000000284e+01,1.719827185346114397e+09
7.125000000000000000e+01,1.719827185378132105e+09
7.129999999999999716e+01,1.719827185409185648e+09
7.135000000000000853e+01,1.719827185440196753e+09
7.140000000000000568e+01,1.719827185472203970e+09
7.145000000000000284e+01,1.719827185504208803e+09
7.150000000000000000e+01,1.719827185536216974e+09
7.154999999999999716e+01,1.719827185583229780e+09
7.160000000000000853e+01,1.719827185615229845e+09
7.165000000000000568e+01,1.719827185647243261e+09
7.170000000000000284e+01,1.719827185679255962e+09
7.175000000000000000e+01,1.719827185708908081e+09
7.179999999999999716e+01,1.719827185741926193e+09
7.185000000000000853e+01,1.719827185771774292e+09
7.190000000000000568e+01,1.719827185803810120e+09
7.195000000000000284e+01,1.719827185835756779e+09
7.200000000000000000e+01,1.719827185883311033e+09
7.204999999999999716e+01,1.719827185914319038e+09
7.210000000000000853e+01,1.719827185947356462e+09
7.215000000000000568e+01,1.719827185979372263e+09
7.220000000000000284e+01,1.719827186009520054e+09
7.225000000000000000e+01,1.719827186039575100e+09
7.229999999999999716e+01,1.719827186071455956e+09
7.235000000000000853e+01,1.719827186102469206e+09
7.240000000000000568e+01,1.719827186134482861e+09
7.245000000000000284e+01,1.719827186182521582e+09
7.250000000000000000e+01,1.719827186213754177e+09
7.254999999999999716e+01,1.719827186243763208e+09
7.260000000000000853e+01,1.719827186275805712e+09
7.265000000000000568e+01,1.719827186307788134e+09
7.270000000000000284e+01,1.719827186338838577e+09
7.275000000000000000e+01,1.719827186371859312e+09
7.279999999999999716e+01,1.719827186402575731e+09
7.285000000000000853e+01,1.719827186448277950e+09
7.290000000000000568e+01,1.719827186480309963e+09
7.295000000000000284e+01,1.719827186512144089e+09
7.300000000000000000e+01,1.719827186544159889e+09
7.304999999999999716e+01,1.719827186574321270e+09
7.310000000000000853e+01,1.719827186606335640e+09
7.315000000000000568e+01,1.719827186638349056e+09
7.320000000000000284e+01,1.719827186670378447e+09
7.325000000000000000e+01,1.719827186714414120e+09
7.329999999999999716e+01,1.719827186745414972e+09
7.335000000000000853e+01,1.719827186777415276e+09
7.340000000000000568e+01,1.719827186808935404e+09
7.345000000000000284e+01,1.719827186841081619e+09
7.350000000000000000e+01,1.719827186872466803e+09
7.354999999999999716e+01,1.719827186904562473e+09
7.360000000000000853e+01,1.719827186936057806e+09
7.365000000000000568e+01,1.719827186983264208e+09
7.370000000000000284e+01,1.719827187015272379e+09
7.375000000000000000e+01,1.719827187047295570e+09
7.379999999999999716e+01,1.719827187077334881e+09
7.385000000000000853e+01,1.719827187109369755e+09
7.390000000000000568e+01,1.719827187141369820e+09
7.395000000000000284e+01,1.719827187173380136e+09
7.400000000000000000e+01,1.719827187205293655e+09
7.404999999999999716e+01,1.719827187236154795e+09
7.410000000000000853e+01,1.719827187282611609e+09
7.415000000000000568e+01,1.719827187312633753e+09
7.420000000000000284e+01,1.719827187344719410e+09
7.425000000000000000e+01,1.719827187376737118e+09
7.429999999999999716e+01,1.719827187408809662e+09
7.435000000000000853e+01,1.719827187441817760e+09
7.440000000000000568e+01,1.719827187473817587e+09
7.445000000000000284e+01,1.719827187504817009e+09
7.450000000000000000e+01,1.719827187536817551e+09
7.454999999999999716e+01,1.719827187568817616e+09
7.460000000000000853e+01,1.719827187615390778e+09
7.465000000000000568e+01,1.719827187646950960e+09
7.470000000000000284e+01,1.719827187677039862e+09
7.475000000000000000e+01,1.719827187706030369e+09
7.479999999999999716e+01,1.719827187737082958e+09
7.485000000000000853e+01,1.719827187768087387e+09
7.490000000000000568e+01,1.719827187814242125e+09
7.495000000000000284e+01,1.719827187847275257e+09
7.500000000000000000e+01,1.719827187879308701e+09
7.504999999999999716e+01,1.719827187911321878e+09
7.510000000000000853e+01,1.719827187943337679e+09
7.515000000000000568e+01,1.719827187974337339e+09
7.520000000000000284e+01,1.719827188007350206e+09
7.525000000000000000e+01,1.719827188039350748e+09
7.529999999999999716e+01,1.719827188070361137e+09
7.535000000000000853e+01,1.719827188103367329e+09
7.540000000000000568e+01,1.719827188134367704e+09
7.545000000000000284e+01,1.719827188181400299e+09
7.550000000000000000e+01,1.719827188214491129e+09
7.554999999999999716e+01,1.719827188246493101e+09
7.560000000000000853e+01,1.719827188277637482e+09
7.565000000000000568e+01,1.719827188308681965e+09
7.570000000000000284e+01,1.719827188340106249e+09
7.575000000000000000e+01,1.719827188370110989e+09
7.579999999999999716e+01,1.719827188416607857e+09
7.585000000000000853e+01,1.719827188448621988e+09
7.590000000000000568e+01,1.719827188479137182e+09
7.595000000000000284e+01,1.719827188509975195e+09
7.600000000000000000e+01,1.719827188541117668e+09
7.604999999999999716e+01,1.719827188572952509e+09
7.610000000000000853e+01,1.719827188604222059e+09
7.615000000000000568e+01,1.719827188635385752e+09
7.620000000000000284e+01,1.719827188682462215e+09
7.625000000000000000e+01,1.719827188715481520e+09
7.629999999999999716e+01,1.719827188745478868e+09
7.635000000000000853e+01,1.719827188777654886e+09
7.640000000000000568e+01,1.719827188810185909e+09
7.645000000000000284e+01,1.719827188842199802e+09
7.650000000000000000e+01,1.719827188874226332e+09
7.654999999999999716e+01,1.719827188906045437e+09
7.660000000000000853e+01,1.719827188938065290e+09
7.665000000000000568e+01,1.719827188969183922e+09
7.670000000000000284e+01,1.719827189015213013e+09
7.675000000000000000e+01,1.719827189044961929e+09
7.680000000000001137e+01,1.719827189077199221e+09
7.685000000000000853e+01,1.719827189109221697e+09
7.690000000000000568e+01,1.719827189139427423e+09
7.695000000000000284e+01,1.719827189171467066e+09
7.700000000000000000e+01,1.719827189202476025e+09
7.705000000000001137e+01,1.719827189249503374e+09
7.710000000000000853e+01,1.719827189280529499e+09
7.715000000000000568e+01,1.719827189311524868e+09
7.720000000000000284e+01,1.719827189343525171e+09
7.725000000000000000e+01,1.719827189375101089e+09
7.730000000000001137e+01,1.719827189406534195e+09
7.735000000000000853e+01,1.719827189437136412e+09
7.740000000000000568e+01,1.719827189469552994e+09
7.745000000000000284e+01,1.719827189513772249e+09
7.750000000000000000e+01,1.719827189546784878e+09
7.755000000000001137e+01,1.719827189578027487e+09
7.760000000000000853e+01,1.719827189610063791e+09
7.765000000000000568e+01,1.719827189642097950e+09
7.770000000000000284e+01,1.719827189674123049e+09
7.775000000000000000e+01,1.719827189705406666e+09
7.780000000000001137e+01,1.719827189736121893e+09
7.785000000000000853e+01,1.719827189781170607e+09
7.790000000000000568e+01,1.719827189811832428e+09
7.795000000000000284e+01,1.719827189844432592e+09
7.800000000000000000e+01,1.719827189875623941e+09
7.805000000000001137e+01,1.719827189906755686e+09
7.810000000000000853e+01,1.719827189937009335e+09
7.815000000000000568e+01,1.719827189983011723e+09
7.820000000000000284e+01,1.719827190013667345e+09
7.825000000000000000e+01,1.719827190045677662e+09
7.830000000000001137e+01,1.719827190078701735e+09
7.835000000000000853e+01,1.719827190109718800e+09
7.840000000000000568e+01,1.719827190140313864e+09
7.845000000000000284e+01,1.719827190171128988e+09
7.850000000000000000e+01,1.719827190201162577e+09
7.855000000000001137e+01,1.719827190248147011e+09
7.860000000000000853e+01,1.719827190280184746e+09
7.865000000000000568e+01,1.719827190310194731e+09
7.870000000000000284e+01,1.719827190342203856e+09
7.875000000000000000e+01,1.719827190374203920e+09
7.880000000000001137e+01,1.719827190405203342e+09
7.885000000000000853e+01,1.719827190436160803e+09
7.890000000000000568e+01,1.719827190469206333e+09
7.895000000000000284e+01,1.719827190515321255e+09
7.900000000000000000e+01,1.719827190545012951e+09
7.905000000000001137e+01,1.719827190578031063e+09
7.910000000000000853e+01,1.719827190610266924e+09
7.915000000000000568e+01,1.719827190640907764e+09
7.920000000000000284e+01,1.719827190672744274e+09
7.925000000000000000e+01,1.719827190704758167e+09
7.930000000000001137e+01,1.719827190736787319e+09
7.935000000000000853e+01,1.719827190767795563e+09
7.940000000000000568e+01,1.719827190814802408e+09
7.945000000000000284e+01,1.719827190846873045e+09
7.950000000000000000e+01,1.719827190878873825e+09
7.955000000000001137e+01,1.719827190909874201e+09
7.960000000000000853e+01,1.719827190940874577e+09
7.965000000000000568e+01,1.719827190970874786e+09
7.970000000000000284e+01,1.719827191002875328e+09
7.975000000000000000e+01,1.719827191034875631e+09
7.980000000000001137e+01,1.719827191079876661e+09
7.985000000000000853e+01,1.719827191110529184e+09
7.990000000000000568e+01,1.719827191141726971e+09
7.995000000000000284e+01,1.719827191174745798e+09
8.000000000000000000e+01,1.719827191206753969e+09
8.005000000000001137e+01,1.719827191238780022e+09
8.010000000000000853e+01,1.719827191269806623e+09
8.015000000000000568e+01,1.719827191301877022e+09
8.020000000000000284e+01,1.719827191333877325e+09
8.025000000000000000e+01,1.719827191380156994e+09
8.030000000000001137e+01,1.719827191412121534e+09
8.035000000000000853e+01,1.719827191442346096e+09
8.040000000000000568e+01,1.719827191474279881e+09
8.045000000000000284e+01,1.719827191506067276e+09
8.050000000000000000e+01,1.719827191537236929e+09
8.055000000000001137e+01,1.719827191568253279e+09
8.060000000000000853e+01,1.719827191600252867e+09
8.065000000000000568e+01,1.719827191646253347e+09
8.070000000000000284e+01,1.719827191678354263e+09
8.075000000000000000e+01,1.719827191709934473e+09
8.080000000000001137e+01,1.719827191741983891e+09
8.085000000000000853e+01,1.719827191772593498e+09
8.090000000000000568e+01,1.719827191804598093e+09
8.095000000000000284e+01,1.719827191836598635e+09
8.100000000000000000e+01,1.719827191882616520e+09
8.105000000000001137e+01,1.719827191911615372e+09
8.110000000000000853e+01,1.719827191941616058e+09
8.115000000000000568e+01,1.719827191972619534e+09
8.120000000000000284e+01,1.719827192002783537e+09
8.125000000000000000e+01,1.719827192048432589e+09
8.130000000000001137e+01,1.719827192080456018e+09
8.135000000000000853e+01,1.719827192110996723e+09
8.140000000000000568e+01,1.719827192143022537e+09
8.145000000000000284e+01,1.719827192172054052e+09
8.150000000000000000e+01,1.719827192205067158e+09
8.155000000000001137e+01,1.719827192237067699e+09
8.160000000000000853e+01,1.719827192268070221e+09
8.165000000000000568e+01,1.719827192314693213e+09
8.170000000000000284e+01,1.719827192344715118e+09
8.175000000000000000e+01,1.719827192374801159e+09
8.180000000000001137e+01,1.719827192406372070e+09
8.185000000000000853e+01,1.719827192438913584e+09
8.190000000000000568e+01,1.719827192468912840e+09
8.195000000000000284e+01,1.719827192516646624e+09
8.200000000000000000e+01,1.719827192549672127e+09
8.205000000000001137e+01,1.719827192579950809e+09
8.210000000000000853e+01,1.719827192610984564e+09
8.215000000000000568e+01,1.719827192641810656e+09
8.220000000000000284e+01,1.719827192671952724e+09
8.225000000000000000e+01,1.719827192703147173e+09
8.230000000000001137e+01,1.719827192748394728e+09
8.235000000000000853e+01,1.719827192780359030e+09
8.240000000000000568e+01,1.719827192811358213e+09
8.245000000000000284e+01,1.719827192844369173e+09
8.250000000000000000e+01,1.719827192874685287e+09
8.255000000000001137e+01,1.719827192905705452e+09
8.260000000000000853e+01,1.719827192936706305e+09
8.265000000000000568e+01,1.719827192967690468e+09
8.270000000000000284e+01,1.719827193015559673e+09
8.275000000000000000e+01,1.719827193046611309e+09
8.280000000000001137e+01,1.719827193076609373e+09
